canonical_smiles,standard_value
[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1-c1nc2c(c(=O)n1[H])C([H])([H])C([H])([H])SC2([H])[H],1.0
[H]c1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-c1oc2c([H])c([H])c([H])c([H])c2c(=O)c1[H],1.0
[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1-c1oc2c([H])c([H])c([H])c([H])c2c(=O)c1[H],1.0
Br.Cc1cccc2c(=O)[nH]c(-c3ccc(CN)cc3)nc12,1.0
[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])([H])c2c([H])c([H])c(-c3nc4c(C([H])([H])[H])c([H])c([H])c([H])c4c(=O)n3[H])c([H])c2[H])c([H])c1[H],1.0
[H]Oc1c([H])c([H])c(-c2nc(O[H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3n2)c([H])c1[H],1.0
[H]Oc1nc(-c2c([H])c([H])c(N([H])[H])c([H])c2[H])nc2c(C([H])([H])[H])c([H])c([H])c([H])c12,1.0
[H]c1c([H])c(-c2nc3c(C([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1F,1.0
[H]c1c([H])c(-c2nc3c(C([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Br,1.0
[H]c1c([H])c(-c2nc3c(C([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Cl,1.0
[H]Oc1nc(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])nc2c(C([H])([H])[H])c([H])c([H])c([H])c12,1.0
[H]Oc1nc(-c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])nc2c(C([H])([H])[H])c([H])c([H])c([H])c12,1.0
[H]Oc1nc(-c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])nc2c(C([H])([H])[H])c([H])c([H])c([H])c12,1.0
[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1nc2c(C([H])([H])[H])c([H])c([H])c([H])c2c(=O)n1[H],1.0
[H]Oc1nc(-c2c([H])c([H])c([H])c([H])c2[H])nc2c(C([H])([H])[H])c([H])c([H])c([H])c12,1.0
[H]c1nc(-c2c(N([H])[H])nc([H])c([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N4C(=O)OC(C([H])([H])[H])(C([H])([H])[H])[C@]4([H])c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])C3([H])[H])c2[H])nc([H])c1[H],1.0
[H]c1nc(-c2c(N([H])[H])nc([H])c(-c3c([H])c([H])c(N4C(=O)OC(C([H])([H])[H])(C([H])([H])[H])[C@]4([H])c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c2[H])nc([H])c1[H],1.0
[H]OC(=O)[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])n2c(=O)c3c(C([H])([H])[H])c([H])c([H])c([H])c3n(C([H])([H])c3c([H])c([H])c([H])c(C(F)(F)F)c3C#N)c2=O)C([H])([H])C1([H])[H],1.0
[H]OC(=O)[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])n2c(=O)c3c(C([H])([H])[H])c(F)c([H])c([H])c3n(C([H])([H])c3c([H])c([H])c([H])c(C(F)(F)F)c3C#N)c2=O)C([H])([H])C1([H])[H],1.0
[H]OC(=O)[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])n2c(=O)c3c([H])c([H])c([H])c([H])c3n(C([H])([H])c3c([H])c([H])c([H])c(C(F)(F)F)c3C#N)c2=O)C([H])([H])C1([H])[H],1.0
[H]c1c([H])c(C([H])([H])N([H])C([H])([H])[H])c([H])c([H])c1-c1c2c3c(c([H])c(F)c([H])c3n1[H])C(=O)N([H])C([H])([H])C2([H])[H],1.0
[H]c1sc2c(c1[H])c1c([H])c([H])c([H])c([H])c1c(=O)n2[H],1.0
[H]c1c([H])c([H])c2c(c1[H])c(=O)n([H])c1c([H])c([H])c(N([H])C(=O)C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c21,0.0
[H]c1c([H])c([H])c2c(c1[H])c(=O)n([H])c1c([H])c([H])c([H])c([H])c21,1.0
[H]O[C@]1([H])C([H])(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c4c3C([H])([H])N([H])C4=O)C([H])([H])C2([H])[H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)[C@]1([H])O[H],1.0
[H]c1c([H])c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c1[H],1.0
